Time,Country Code,Female Senior Mgmt Share,"Prevalence of overweight, male (% of male adults) ",Females with HIV+ Share,Female Agriculture Grads Share,"Female share of graduates in Arts and Humanities programmes, tertiary (%) ",Female Edu Grads Share,Female Health Grads Share,Female Services Grads Share,Female Graduation Ratio,Male Industry Employment,Male Employment Ratio,Advanced Edu Labor Force,Female Advanced Edu Labor Force,Female Basic Edu Labor Force,Intermediate Edu Labor Force,Female Intermediate Edu Labor Force,Female Labor Force,Male Labor Force,Total Labor Force,Paid Maternity Leave,Length of paid parental leave for father (calendar days) ,Paid Parental Leave,"Part time employment, male (% of total male employment) ",Total Part Time Employment,Female to Male Labor Force Ratio,"Self-employed, male (% of male employment) (modeled ILO estimate) ",Female Population,Male Population,Total Population,Rural Population,Urban population (% of total population) ,Agricultural Land,Cooling Degree Days,Food production index (2014-2016 = 100),Forest area (% of land area),GDP growth (annual %),Heating Degree Days,Individuals using the Internet (% of population),Land Surface Temperature,Net migration,Population density (people per sq. km of land area),Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Scientific and technical journal articles,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Value
2005,FRA,36.4000015258789,61.2,32.3,38.28566,71.68062,73.37173,71.73491,50.832209999999996,39.5638618469238,33.8400001525879,57.0800018310547,74.4100036621094,72.9599990844727,30.5599994659424,67.6900024414063,62.3499984741211,13576149.0,15443931.0,29016874.0,112.0,0.0,0.0,28.8700008392334,39.1800003051758,80.6451642408986,13.8599996566772,32568445.0,30619951.0,63188395.0,22.87,77.13,53.675507755357,371.27,100.26,28.9531500830051,1.66321998030079,5098.77,42.87,17.1246352,155943.0,115.40057930042,12.1951219512195,80.6451612903226,59436.01,8.49,31.0
2006,FRA,37.0,61.8,32.4,36.92291,71.33881,71.82543,72.38453,49.35043,39.1629905700684,34.2799987792969,56.8600006103516,74.0,72.4300003051758,30.4899997711182,67.1500015258789,61.9300003051758,13700847.0,15495302.0,29193292.0,112.0,0.0,0.0,29.0200004577637,39.439998626709,81.0808656207302,14.4799995422363,32802688.0,30825573.0,63628261.0,22.623,77.377,53.5336047206044,461.85,96.0,29.1597039212356,2.44932360111885,4758.6,46.87,17.1246135,151814.0,116.203903885806,12.1951219512195,81.080864177715,62294.75,8.45,32.0
2006,FRA,37.0,61.8,32.4,36.92291,71.33881,71.82543,72.38453,49.35043,39.1629905700684,34.2799987792969,56.8600006103516,74.0,72.4300003051758,30.4899997711182,67.1500015258789,61.9300003051758,13700847.0,15495302.0,29193292.0,112.0,0.0,0.0,29.0200004577637,39.439998626709,81.0808656207302,14.4799995422363,32802688.0,30825573.0,63628261.0,22.623,77.377,53.5336047206044,461.85,96.0,29.1597039212356,2.44932360111885,4758.6,46.87,17.1246135,151814.0,116.203903885806,12.1951219512195,81.080864177715,62294.75,8.45,9.0
2007,FRA,36.5,62.3,32.6,38.3963,71.04174,71.48073,72.52967,49.20511,38.8667106628418,33.689998626709,57.0699996948242,74.5899963378906,73.3600006103516,29.9500007629395,66.8899993896484,62.0999984741211,13899234.0,15560138.0,29457032.0,112.0,0.0,0.0,29.4799995422363,39.7599983215332,81.8718570230093,14.1599998474121,33013412.0,31008324.0,64021737.0,22.379,77.621,53.338921792617,189.09,95.01,29.3662577594661,2.42473624337305,4725.82,66.09,16.1238189,142170.0,116.922506697933,18.1975736568458,81.8718530315461,63247.3,7.66,36.0
2008,FRA,36.7999992370605,62.8,32.7,40.27792,71.34929,74.44929,73.13248,48.9454,38.8207206726074,34.1199989318848,57.4000015258789,75.7200012207031,75.6100006103516,28.75,66.5999984741211,61.8499984741211,14037561.0,15635283.0,29670796.0,112.0,0.0,0.0,29.2800006866455,39.3400001525879,82.2468977879116,13.4099998474121,33205372.0,31174324.0,64379696.0,22.132,77.868,53.1635975797953,217.25,99.75,29.5728115976967,0.254945960124005,5005.38,70.68,16.123084,128627.0,117.576245030198,18.1975736568458,82.2469016578143,66278.1,7.06,35.0
2009,FRA,37.4000015258789,63.4,32.8,40.24404,70.9903,76.35516,72.45605,49.03023,39.8764190673828,33.7200012207031,56.2700004577637,75.0,74.5599975585938,28.8199996948242,66.379997253418,62.0800018310547,14202941.0,15720987.0,29922457.0,112.0,0.0,0.0,32.0,41.5099983215332,82.7172592619035,14.210000038147,33382387.0,31328492.0,64710879.0,21.883,78.117,52.9988658714983,348.28,100.93,29.7793654359272,-2.87331382849631,4839.25,71.58,17.124841,108940.0,118.181082517437,18.8908145580589,82.717260229922,67841.08,8.74,31.0
2010,FRA,38.5999984741211,63.9,32.9,43.47827,70.59722400000001,75.434634,73.171866,50.762892,41.822697448730466,33.060001373291,56.0699996948242,75.2900009155273,74.4599990844727,29.0900001525879,65.4800033569336,61.2099990844727,14274930.0,15748628.0,30022646.0,112.0,0.0,0.0,29.4300003051758,39.1399993896484,82.9459390640864,14.9799995422363,33553356.0,31477219.0,65030575.0,21.631,78.369,52.8279247639972,311.19,98.58,29.9859192741578,1.94943762312663,5515.61,77.28,16.3747837,86355.0,118.764941366835,18.8908145580589,82.9459363615848,68299.86,8.87,29.0
2010,FRA,38.5999984741211,63.9,32.9,43.47827,70.59722400000001,75.434634,73.171866,50.762892,41.822697448730466,33.060001373291,56.0699996948242,75.2900009155273,74.4599990844727,29.0900001525879,65.4800033569336,61.2099990844727,14274930.0,15748628.0,30022646.0,112.0,0.0,0.0,29.4300003051758,39.1399993896484,82.9459390640864,14.9799995422363,33553356.0,31477219.0,65030575.0,21.631,78.369,52.8279247639972,311.19,98.58,29.9859192741578,1.94943762312663,5515.61,77.28,16.3747837,86355.0,118.764941366835,18.8908145580589,82.9459363615848,68299.86,8.87,9.0
2011,FRA,39.0999984741211,64.4,33.0,44.322601999999996,70.297044,76.209906,73.47824,52.10938599999999,44.21103363037108,32.5800018310547,55.8499984741211,75.3399963378906,74.129997253418,28.9699993133545,64.5800018310547,60.4799995422363,14310845.0,15721823.0,30031229.0,112.0,0.0,0.0,29.0900001525879,38.810001373291,83.2611556367778,15.0900001525879,33722113.0,31623120.0,65345233.0,21.378,78.622,52.7408105457514,273.7,100.92,30.1382321840466,2.19270063266654,4303.37,77.81999899,18.3743655,65188.0,119.339599347648,18.8908145580589,83.2611551749306,70130.47,8.81,30.0
2012,FRA,39.2000007629395,64.9,33.0,48.39444,70.29295,78.41083,73.33163,52.9459,43.8041687011719,32.1300010681152,55.4799995422363,76.1800003051758,75.1999969482422,28.3999996185303,64.1100006103516,60.0200004577637,14442097.0,15845491.0,30288027.0,112.0,0.0,0.0,29.4599990844727,39.0800018310547,83.330099946794,14.8699998855591,33890643.0,31771596.0,65662240.0,21.122,78.878,52.6790818124871,321.84,97.8,30.2905450939354,0.313134751077172,4939.55,81.44,16.3736171,49080.0,119.918547292793,26.8630849220104,83.3301002263175,71646.01,9.4,30.0
2013,FRA,35.5999984741211,65.4,33.1,50.07865,69.31184,76.47716,74.4095,53.68782,47.7454681396484,31.4699993133545,55.3899993896484,76.1600036621094,74.9700012207031,27.3199996948242,63.189998626709,59.1599998474121,14573713.0,15857982.0,30432522.0,112.0,0.0,0.0,30.8199996948242,40.5,84.00389484368,14.5200004577637,34069673.0,31932616.0,66002289.0,20.865,79.135,52.549232317366,341.12,96.27,30.4428580038243,0.576326674771792,5225.61,81.9198,16.6250071,36552.0,120.539576701604,26.8630849220104,84.0038967364832,72641.06,9.92,24.0
2014,FRA,32.0,65.9,33.2,42.61796,69.54084,75.35709,74.06154,55.93758,50.8083915710449,30.5,54.5699996948242,77.379997253418,76.1600036621094,26.1100006103516,62.4700012207031,58.4099998474121,14624799.0,15786146.0,30411866.0,112.0,0.0,0.0,31.2800006866455,40.5999984741211,84.6685993115172,14.7799997329712,34233592.0,32078475.0,66312067.0,20.606,79.394,52.5360830014044,252.23,102.5,30.5951709137131,0.956183052371557,4264.67,83.75,17.624855,26585.0,121.105322368265,26.1698440207972,84.6686011246086,72165.9,10.29,23.0
2014,FRA,32.0,65.9,33.2,42.61796,69.54084,75.35709,74.06154,55.93758,50.8083915710449,30.5,54.5699996948242,77.379997253418,76.1600036621094,26.1100006103516,62.4700012207031,58.4099998474121,14624799.0,15786146.0,30411866.0,112.0,0.0,0.0,31.2800006866455,40.5999984741211,84.6685993115172,14.7799997329712,34233592.0,32078475.0,66312067.0,20.606,79.394,52.5360830014044,252.23,102.5,30.5951709137131,0.956183052371557,4264.67,83.75,17.624855,26585.0,121.105322368265,26.1698440207972,84.6686011246086,72165.9,10.29,9.0
2015,FRA,30.8999996185303,66.4,33.3,44.28992,69.23265,75.95488,73.83545,55.7405,52.680850982666,30.4099998474121,54.3199996948242,77.5199966430664,76.0,25.0699996948242,62.3499984741211,58.3499984741211,14676111.0,15817834.0,30494746.0,112.0,180.0,180.0,31.6700000762939,40.8499984741211,84.796043538431,14.6599998474121,34359025.0,32189247.0,66548272.0,20.345,79.655,52.4637617636155,429.32,102.22,30.7474838236019,1.1129123405747,4548.58,78.00603771,17.8757438,18807.0,121.536702115031,26.1698440207972,84.7960424678697,71454.24,10.35,20.0
2016,FRA,31.1000003814697,66.9,33.4,43.19438,69.22715,76.62641,73.99173,53.8206,54.3181915283203,30.3199996948242,54.4300003051758,77.2900009155273,75.879997253418,24.2800006866455,61.8499984741211,58.1100006103516,14715714.0,15795654.0,30508009.0,112.0,180.0,180.0,28.9799995422363,38.4799995422363,85.1733067666281,14.8999996185303,34452635.0,32271469.0,66724104.0,20.083,79.917,52.4475461002233,364.73,95.29,30.8997967334908,1.09546440372048,4844.15,79.26981132,17.3742626,14729.0,121.857823021165,26.1698440207972,85.1733086497297,70742.15,10.05,17.0
2017,FRA,32.5999984741211,66.1,33.5,44.559774,69.370664,75.95452600000002,74.071952,55.024816,54.1837043762207,30.0599994659424,54.6699981689453,76.5999984741211,75.1399993896484,24.1800003051758,61.0299987792969,57.2000007629395,14716479.0,15830762.0,30547529.0,112.0,180.0,180.0,29.8099994659424,38.8499984741211,84.9787191055233,14.4399995803833,34554791.0,32363229.0,66918020.0,19.82,80.18,52.410066897145,436.25,101.31,31.0521096433796,2.29141999417021,4736.51,80.50245972,17.6254302,13175.0,122.211970625889,38.9948006932409,84.9787184710422,69328.55,9.41,11.0
2018,FRA,34.4000015258789,66.1,33.6,44.559774,69.370664,75.95452600000002,74.07195199999998,55.024816,54.604679107666,30.0599994659424,54.810001373291,76.5500030517578,75.0800018310547,23.3700008392334,60.4700012207031,56.7299995422363,14824678.0,15866751.0,30691326.0,112.0,180.0,180.0,29.8600006103516,38.5499992370605,85.4177065058931,14.6999998092651,34680632.0,32477716.0,67158348.0,19.556,80.444,52.3417653321937,505.76,97.32,31.2044225532684,1.86506607081999,4394.35,82.04318678,18.8742424,14391.0,122.650880182337,39.5833333333333,85.4177047002159,67682.67,9.02,3.0
2018,FRA,34.4000015258789,66.1,33.6,44.559774,69.370664,75.95452600000002,74.07195199999998,55.024816,54.604679107666,30.0599994659424,54.810001373291,76.5500030517578,75.0800018310547,23.3700008392334,60.4700012207031,56.7299995422363,14824678.0,15866751.0,30691326.0,112.0,180.0,180.0,29.8600006103516,38.5499992370605,85.4177065058931,14.6999998092651,34680632.0,32477716.0,67158348.0,19.556,80.444,52.3417653321937,505.76,97.32,31.2044225532684,1.86506607081999,4394.35,82.04318678,18.8742424,14391.0,122.650880182337,39.5833333333333,85.4177047002159,67682.67,9.02,11.0
2019,FRA,34.2999992370605,66.1,33.7,44.559774,69.370664,75.95452600000002,74.07195199999998,55.024816,54.7101211547852,30.5200004577637,54.6100006103516,76.6399993896484,75.5100021362305,22.3099994659424,59.1399993896484,55.439998626709,14848697.0,15803908.0,30652293.0,112.0,180.0,180.0,30.5499992370605,39.0400009155273,85.904870787728,15.2799997329712,34801750.0,32586250.0,67388001.0,19.291,80.709,52.2706969320089,493.1,98.14,31.3567354631573,1.84297181445896,4559.67,83.33974409,18.3745837,17403.0,123.070294051578,39.6880415944541,85.9048704454798,65758.26,8.41,-3.0
2019,FRA,34.2999992370605,66.1,33.7,44.559774,69.370664,75.95452600000002,74.07195199999998,55.024816,54.7101211547852,30.5200004577637,54.6100006103516,76.6399993896484,75.5100021362305,22.3099994659424,59.1399993896484,55.439998626709,14848697.0,15803908.0,30652293.0,112.0,180.0,180.0,30.5499992370605,39.0400009155273,85.904870787728,15.2799997329712,34801750.0,32586250.0,67388001.0,19.291,80.709,52.2706969320089,493.1,98.14,31.3567354631573,1.84297181445896,4559.67,83.33974409,18.3745837,17403.0,123.070294051578,39.6880415944541,85.9048704454798,65758.26,8.41,14.0
2020,FRA,34.9000015258789,66.1,33.7,44.559774,69.370664,75.95452600000002,74.07195199999998,55.024816,57.9435997009277,30.243999862670922,54.0699996948242,75.6500015258789,74.5899963378906,21.3099994659424,57.1100006103516,53.3499984741211,14732736.0,15646826.0,30379166.0,112.0,180.0,180.0,35.7900009155273,43.3800010681152,86.0898542000202,14.87999973297118,34900402.0,32670705.0,67571107.0,19.025,80.975,52.1475462828527,454.95,92.56,31.5090483730461,-7.78458649167871,4223.71,84.70640914,18.6245956,18335.0,123.404699419421,39.5147313691508,86.0898547767235,66478.55,8.01,-9.0
2020,FRA,34.9000015258789,66.1,33.7,44.559774,69.370664,75.95452600000002,74.07195199999998,55.024816,57.9435997009277,30.243999862670922,54.0699996948242,75.6500015258789,74.5899963378906,21.3099994659424,57.1100006103516,53.3499984741211,14732736.0,15646826.0,30379166.0,112.0,180.0,180.0,35.7900009155273,43.3800010681152,86.0898542000202,14.87999973297118,34900402.0,32670705.0,67571107.0,19.025,80.975,52.1475462828527,454.95,92.56,31.5090483730461,-7.78458649167871,4223.71,84.70640914,18.6245956,18335.0,123.404699419421,39.5147313691508,86.0898547767235,66478.55,8.01,14.0
2021,FRA,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2000,ISL,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2001,ISL,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2002,ISL,32.2999992370605,61.0,28.7,6.66667,67.40741,81.19658,81.11588,80.0,52.9020004272461,32.8800010681152,84.3600006103516,94.2300033569336,92.5100021362305,73.8300018310547,84.6699981689453,76.8600006103516,80238.0,90322.0,170967.0,90.0,0.0,0.0,20.9500007629395,33.5400009155273,87.4120822118397,24.1299991607666,143668.0,143855.0,287523.0,7.33799999999999,92.662,18.8229426433915,0.0,80.0,0.327162094763092,0.559519082007625,10619.24,79.12,1.81340926,-346.0,2.86805985037406,34.9206349206349,87.412087112577,306.4,2.99,28.0
2003,ISL,40.0,61.6,29.8,47.36842,66.90391,82.14286,83.85827,81.25,63.192798614502,30.6100006103516,83.8399963378906,92.8099975585938,90.6699981689453,74.0100021362305,84.6800003051758,80.4300003051758,81251.0,90760.0,173624.0,90.0,0.0,0.0,27.7000007629395,38.6399993896484,87.0003789583449,18.8199996948242,144693.0,144829.0,289521.0,7.211,92.789,18.8029925187032,0.01,80.74,0.341965087281795,2.14268837866911,10196.1,83.14,3.81224728,-223.0,2.88799002493766,30.1587301587302,87.0003731028922,258.65,4.0,44.0
2004,ISL,38.0999984741211,62.1,29.4,52.38095,69.00958,84.84076,83.81295,75.75758,73.9171371459961,33.4300003051758,82.4300003051758,91.0800018310547,90.5400009155273,70.8399963378906,85.8300018310547,80.870002746582,80249.0,91528.0,173541.0,90.0,0.0,0.0,22.0400009155273,35.8800010681152,85.3402568725644,17.8700008392334,145804.0,146269.0,292074.0,7.086,92.914,18.7930174563591,0.27,80.83,0.356768079800499,7.80239950753543,10389.18,83.88,2.81367189,611.0,2.91345635910224,30.1587301587302,85.3402635077964,304.27,4.03,40.0
2005,ISL,30.0,62.6,30.4,40.0,67.97583,81.40948,87.42331,87.87879,79.4776077270508,31.3899993896484,83.3000030517578,91.4499969482422,89.9599990844727,71.0400009155273,82.8899993896484,76.5,81965.0,93403.0,175622.0,90.0,0.0,0.0,24.0100002288818,36.9799995422363,87.6928201138996,20.2999992370605,147560.0,149173.0,296734.0,6.96299999999999,93.037,18.7730673316708,0.0,80.59,0.371571072319202,6.12443896533613,10890.91,87.0,1.93775277,3918.0,2.95994014962594,33.3333333333333,87.692821121329,363.38,2.55,34.0
2006,ISL,34.0,63.1,30.3,36.0,64.6438,83.88889,89.94975,82.92683,87.8181762695313,32.060001373291,84.620002746582,91.2900009155273,88.3600006103516,72.9199981689453,84.4599990844727,79.5500030517578,84393.0,98515.0,183451.0,90.0,0.0,0.0,26.6499996185303,38.1599998474121,87.1111359457957,20.7999992370605,149906.0,153876.0,303782.0,6.84099999999999,93.159,18.7630922693267,0.0,83.19,0.386374064837905,6.31699308637074,10514.29,89.51,2.43776583,5295.0,3.03024438902743,33.3333333333333,87.1111381470892,381.82,2.83,28.0
2006,ISL,34.0,63.1,30.3,36.0,64.6438,83.88889,89.94975,82.92683,87.8181762695313,32.060001373291,84.620002746582,91.2900009155273,88.3600006103516,72.9199981689453,84.4599990844727,79.5500030517578,84393.0,98515.0,183451.0,90.0,0.0,0.0,26.6499996185303,38.1599998474121,87.1111359457957,20.7999992370605,149906.0,153876.0,303782.0,6.84099999999999,93.159,18.7630922693267,0.0,83.19,0.386374064837905,6.31699308637074,10514.29,89.51,2.43776583,5295.0,3.03024438902743,33.3333333333333,87.1111381470892,381.82,2.83,23.0
2007,ISL,33.0999984741211,63.5,30.6,48.14815,68.22917,84.36364,90.04425,87.17949,86.875,31.6100006103516,85.2799987792969,90.7900009155273,88.370002746582,71.9700012207031,84.1100006103516,78.370002746582,86375.0,102564.0,189725.0,90.0,0.0,0.0,26.7299995422363,38.4000015258789,86.7836515214133,19.1000003814697,152841.0,158725.0,311566.0,6.72199999999999,93.278,18.713216957606,0.0,87.92,0.401177057356608,8.45486009612951,10640.59,90.6,2.31274289,5247.0,3.10789027431421,33.3333333333333,86.7836498261007,380.85,2.25,24.0
2008,ISL,37.0,64.0,31.1,50.0,65.20619,84.03869,88.15261,77.35849,81.0428619384766,33.5900001525879,83.6699981689453,90.1600036621094,87.4300003051758,71.879997253418,82.379997253418,75.8000030517578,87672.0,103697.0,192115.0,90.0,0.0,0.0,24.2299995422363,35.2000007629395,86.8203894271794,17.3400001525879,155939.0,161475.0,317414.0,6.605,93.395,18.713216957606,0.08,89.22,0.415980049875312,2.20949641882098,10850.03,91.0,1.43667014,1122.0,3.16622443890274,33.3333333333333,86.8203880527674,421.89,2.95,20.0
